temp,hum,windspeed,cnt
0.7,0.48,0.0,428
0.72,0.42,0.1045,432
0.72,0.42,0.1343,472
0.72,0.42,0.1642,589
0.72,0.42,0.1642,957
0.46,0.47,0.2836,282
0.5,0.36,0.5821,153
0.48,0.31,0.5821,178
0.48,0.33,0.5224,279
0.48,0.29,0.6866,301
0.48,0.33,0.4478,217
0.48,0.29,0.6119,223
0.48,0.25,0.6418,305
0.46,0.24,0.4478,664
0.24,0.38,0.19399999999999998,267
0.26,0.35,0.2239,138
0.3,0.31,0.1642,175
0.32,0.31,0.1642,220
0.36,0.27,0.0,211
0.4,0.24,0.1343,184
0.42,0.2,0.0,200
0.42,0.2,0.0,305
0.44,0.16,0.0,614
0.4,0.43,0.4478,314
0.46,0.41,0.4179,173
0.5,0.42,0.3881,222
0.54,0.39,0.3582,268
0.56,0.43,0.3284,273
0.62,0.38,0.3582,221
0.62,0.41,0.2985,199
0.62,0.43,0.0896,221
0.6,0.6,0.2239,604
0.48,0.48,0.4179,321
0.46,0.47,0.4478,166
0.5,0.45,0.4179,220
0.5,0.42,0.4925,292
0.46,0.44,0.3284,273
0.5,0.42,0.3582,238
0.52,0.39,0.3582,307
0.52,0.36,0.3284,388
0.52,0.38,0.3881,703
0.34,0.57,0.1642,321
0.36,0.57,0.1045,187
0.36,0.53,0.0,201
0.38,0.54,0.0,270
0.4,0.5,0.0,242
0.4,0.54,0.0,229
0.42,0.54,0.0,280
0.4,0.62,0.2836,367
0.4,0.62,0.2239,606
0.38,0.54,0.3582,317
0.4,0.5,0.5224,204
0.42,0.47,0.4478,209
0.44,0.44,0.4478,281
0.46,0.36,0.2985,281
0.46,0.31,0.4179,268
0.48,0.33,0.4179,324
0.5,0.34,0.3284,395
0.5,0.29,0.2836,729
0.42,0.38,0.0896,408
0.44,0.33,0.0,219
0.48,0.23,0.0,258
0.52,0.25,0.0,331
0.56,0.19,0.2537,345
0.56,0.21,0.2239,311
0.6,0.2,0.19399999999999998,316
0.62,0.21,0.1642,485
0.62,0.17,0.19399999999999998,757
0.48,0.55,0.1343,363
0.54,0.45,0.1343,167
0.6,0.43,0.3582,213
0.6,0.46,0.4179,283
0.6,0.46,0.2537,251
0.62,0.46,0.19399999999999998,258
0.64,0.44,0.2836,268
0.64,0.44,0.2836,390
0.66,0.41,0.2985,744
0.4,0.37,0.2537,351
0.42,0.35,0.2836,246
0.42,0.38,0.2239,268
0.44,0.33,0.0,276
0.46,0.31,0.0,291
0.46,0.33,0.1642,287
0.5,0.31,0.1045,269
0.5,0.31,0.19399999999999998,402
0.5,0.31,0.1642,822
0.34,0.42,0.3284,376
0.36,0.4,0.3284,238
0.4,0.37,0.2985,291
0.42,0.35,0.2985,337
0.44,0.33,0.3284,411
0.48,0.29,0.3881,490
0.5,0.27,0.2836,537
0.5,0.22,0.4179,536
0.52,0.23,0.4179,655
0.46,0.31,0.3582,286
0.5,0.27,0.4925,178
0.52,0.27,0.4179,223
0.54,0.28,0.7164,280
0.54,0.28,0.5821,281
0.56,0.28,0.5522,218
0.58,0.28,0.5522,255
0.56,0.3,0.4179,391
0.54,0.32,0.4179,632
0.42,0.67,0.19399999999999998,319
0.46,0.47,0.1642,181
0.5,0.36,0.0,239
0.54,0.22,0.2836,259
0.52,0.23,0.1642,283
0.54,0.24,0.19399999999999998,224
0.56,0.21,0.2985,203
0.58,0.21,0.2537,362
0.56,0.21,0.5224,744
0.32,0.49,0.2985,302
0.34,0.49,0.3284,153
0.38,0.43,0.3284,180
0.36,0.46,0.3881,182
0.4,0.4,0.3582,163
0.36,0.57,0.19399999999999998,135
0.38,0.46,0.2239,202
0.44,0.33,0.2985,307
0.42,0.35,0.3881,579
0.36,0.57,0.3582,287
0.4,0.5,0.2985,141
0.42,0.47,0.2985,224
0.46,0.41,0.4478,259
0.48,0.36,0.4478,203
0.5,0.31,0.3284,224
0.48,0.31,0.2537,211
0.48,0.31,0.2836,353
0.5,0.27,0.3881,656
0.42,0.41,0.1642,330
0.44,0.38,0.19399999999999998,192
0.46,0.36,0.1343,233
0.5,0.31,0.0,322
0.52,0.27,0.2836,358
0.52,0.27,0.0,348
0.54,0.28,0.2537,352
0.56,0.26,0.2537,463
0.56,0.24,0.1642,738
0.6,0.38,0.4925,400
0.6,0.38,0.4179,217
0.6,0.33,0.4179,239
0.6,0.33,0.3582,244
0.62,0.29,0.2537,239
0.64,0.27,0.2836,257
0.66,0.24,0.3284,308
0.68,0.22,0.3582,370
0.64,0.25,0.2985,781
0.48,0.44,0.2985,265
0.48,0.47,0.2239,147
0.46,0.47,0.2537,119
0.46,0.51,0.1045,110
0.46,0.59,0.0,64
0.44,0.72,0.1045,51
0.42,0.77,0.19399999999999998,98
0.42,0.77,0.2239,235
0.42,0.77,0.19399999999999998,488
0.46,0.72,0.0,301
0.48,0.63,0.0896,189
0.52,0.48,0.0,229
0.54,0.49,0.0,264
0.56,0.46,0.0,238
0.58,0.43,0.0,237
0.6,0.43,0.0,262
0.62,0.41,0.1045,387
0.6,0.43,0.0896,748
0.46,0.88,0.0896,359
0.5,0.77,0.19399999999999998,237
0.54,0.68,0.1642,254
0.58,0.53,0.19399999999999998,362
0.62,0.43,0.19399999999999998,381
0.64,0.44,0.2239,394
0.64,0.47,0.19399999999999998,407
0.66,0.44,0.19399999999999998,580
0.64,0.47,0.2836,819
0.3,0.75,0.3881,272
0.32,0.7,0.3284,100
0.32,0.7,0.3582,101
0.34,0.71,0.3582,129
0.34,0.66,0.3881,107
0.36,0.62,0.4478,114
0.36,0.62,0.3881,112
0.3,0.81,0.3582,103
0.3,0.82,0.3284,232
0.4,0.47,0.3582,308
0.42,0.47,0.2985,162
0.46,0.31,0.3881,184
0.48,0.29,0.3881,224
0.5,0.29,0.3881,224
0.5,0.25,0.3881,216
0.5,0.23,0.4179,236
0.5,0.23,0.19399999999999998,362
0.52,0.22,0.3881,691
0.42,0.54,0.0,321
0.52,0.34,0.0,182
0.52,0.32,0.1343,219
0.54,0.28,0.2836,269
0.56,0.26,0.2239,228
0.56,0.22,0.3582,223
0.58,0.19,0.1642,229
0.6,0.2,0.3284,376
0.6,0.2,0.2985,732
0.46,0.88,0.1642,201
0.46,0.94,0.1642,139
0.46,0.94,0.2239,151
0.52,0.83,0.1343,204
0.5,0.82,0.1642,197
0.54,0.77,0.19399999999999998,169
0.52,0.83,0.3284,204
0.52,0.83,0.2239,318
0.54,0.77,0.1642,614
0.42,0.44,0.4925,334
0.44,0.38,0.4179,236
0.44,0.38,0.3284,233
0.46,0.36,0.3582,307
0.46,0.33,0.3881,306
0.46,0.33,0.3284,300
0.52,0.29,0.4925,324
0.52,0.29,0.2537,440
0.54,0.24,0.3881,702
0.4,0.43,0.19399999999999998,268
0.42,0.41,0.1642,157
0.44,0.44,0.1045,163
0.44,0.47,0.1343,225
0.48,0.51,0.0896,247
0.5,0.55,0.1343,218
0.52,0.55,0.1045,231
0.56,0.6,0.19399999999999998,347
0.56,0.6,0.1642,683
0.54,0.88,0.19399999999999998,349
0.62,0.78,0.2537,174
0.66,0.65,0.2836,229
0.7,0.58,0.2239,269
0.72,0.51,0.2239,249
0.74,0.48,0.2537,204
0.74,0.45,0.2239,234
0.74,0.45,0.19399999999999998,354
0.74,0.48,0.0896,681
0.56,0.88,0.0,315
0.58,0.83,0.1045,175
0.58,0.81,0.1343,184
0.58,0.83,0.2239,245
0.58,0.78,0.19399999999999998,228
0.62,0.69,0.0896,240
0.64,0.65,0.19399999999999998,256
0.64,0.65,0.1642,367
0.6,0.73,0.2537,729
0.48,0.88,0.1045,304
0.52,0.77,0.0,168
0.54,0.77,0.0,201
0.56,0.73,0.1343,301
0.6,0.69,0.19399999999999998,265
0.64,0.65,0.19399999999999998,204
0.66,0.61,0.19399999999999998,283
0.68,0.57,0.1642,370
0.72,0.54,0.1343,704
0.6,0.78,0.0,294
0.62,0.73,0.1343,199
0.7,0.61,0.0,258
0.62,0.78,0.3582,171
0.64,0.73,0.0,278
0.66,0.74,0.2836,242
0.72,0.62,0.1045,343
0.76,0.48,0.1642,440
0.7,0.54,0.4627,643
0.5,0.82,0.2239,350
0.52,0.77,0.19399999999999998,190
0.54,0.73,0.19399999999999998,213
0.56,0.68,0.2239,263
0.6,0.53,0.3284,272
0.62,0.5,0.3582,239
0.62,0.53,0.2985,262
0.6,0.53,0.3881,388
0.6,0.53,0.3284,769
0.56,0.68,0.3582,295
0.58,0.68,0.4179,157
0.6,0.64,0.3881,217
0.62,0.65,0.3284,263
0.64,0.65,0.2537,219
0.62,0.69,0.3284,71
0.62,0.73,0.2537,134
0.64,0.73,0.2239,389
0.64,0.69,0.2836,717
0.6,0.83,0.0,325
0.62,0.65,0.2537,153
0.62,0.59,0.2985,201
0.62,0.57,0.2239,280
0.64,0.53,0.2537,266
0.64,0.53,0.2537,243
0.64,0.53,0.1045,259
0.66,0.5,0.19399999999999998,357
0.64,0.53,0.1343,705
0.5,0.59,0.4627,361
0.5,0.51,0.4179,154
0.52,0.48,0.5224,256
0.52,0.48,0.4179,272
0.54,0.39,0.4478,318
0.56,0.37,0.4179,247
0.54,0.37,0.3881,271
0.58,0.3,0.4627,421
0.6,0.31,0.3881,732
0.48,0.41,0.2985,322
0.52,0.36,0.3284,210
0.56,0.35,0.2537,291
0.56,0.28,0.4179,348
0.6,0.26,0.3881,363
0.62,0.23,0.2239,334
0.62,0.25,0.19399999999999998,439
0.62,0.25,0.3284,525
0.64,0.23,0.2537,779
0.54,0.88,0.2836,110
0.54,0.88,0.2537,59
0.56,0.83,0.2239,79
0.56,0.88,0.2836,185
0.62,0.73,0.2239,176
0.62,0.73,0.2537,171
0.62,0.73,0.1642,196
0.62,0.69,0.2836,111
0.56,0.88,0.2537,229
0.58,0.88,0.0896,355
0.62,0.78,0.1045,171
0.64,0.78,0.19399999999999998,224
0.64,0.73,0.19399999999999998,264
0.64,0.73,0.19399999999999998,239
0.64,0.73,0.19399999999999998,184
0.7,0.61,0.0896,256
0.68,0.65,0.1642,374
0.68,0.65,0.1045,678
0.6,0.78,0.1343,347
0.66,0.61,0.0,192
0.7,0.54,0.1343,267
0.7,0.54,0.19399999999999998,330
0.72,0.42,0.0,350
0.72,0.42,0.0896,263
0.72,0.48,0.1045,274
0.72,0.45,0.1045,446
0.72,0.51,0.19399999999999998,873
0.54,0.52,0.4179,346
0.56,0.52,0.2537,205
0.58,0.49,0.2239,279
0.6,0.43,0.19399999999999998,348
0.62,0.41,0.19399999999999998,327
0.64,0.38,0.19399999999999998,270
0.64,0.36,0.2537,316
0.66,0.31,0.19399999999999998,430
0.66,0.31,0.1343,852
0.56,0.56,0.1045,361
0.6,0.46,0.1343,255
0.62,0.43,0.0,334
0.62,0.41,0.19399999999999998,360
0.64,0.36,0.1642,395
0.66,0.34,0.1343,350
0.66,0.36,0.19399999999999998,391
0.66,0.34,0.2537,568
0.66,0.34,0.1343,812
0.56,0.88,0.2239,186
0.58,0.88,0.2836,99
0.6,0.83,0.1642,106
0.6,0.83,0.2537,170
0.6,0.83,0.2537,184
0.6,0.83,0.19399999999999998,180
0.64,0.73,0.19399999999999998,225
0.64,0.73,0.2537,315
0.66,0.69,0.2537,508
0.6,0.83,0.1045,333
0.6,0.78,0.0896,200
0.6,0.78,0.0,189
0.62,0.78,0.1045,254
0.64,0.73,0.0,243
0.64,0.73,0.1045,222
0.7,0.61,0.0896,245
0.68,0.61,0.1045,386
0.72,0.54,0.0,785
0.62,0.78,0.0,297
0.62,0.78,0.0896,191
0.64,0.73,0.0,197
0.66,0.69,0.0896,248
0.66,0.74,0.1642,270
0.68,0.65,0.1343,248
0.7,0.61,0.0,257
0.7,0.61,0.0896,278
0.64,0.69,0.1045,285
0.62,0.73,0.1642,301
0.64,0.65,0.1343,185
0.66,0.65,0.1343,221
0.7,0.58,0.1045,289
0.72,0.54,0.1642,302
0.74,0.55,0.2239,252
0.74,0.55,0.2537,291
0.74,0.55,0.3582,390
0.74,0.55,0.2836,798
0.64,0.89,0.1343,340
0.68,0.79,0.1642,232
0.68,0.79,0.1343,283
0.72,0.66,0.1045,321
0.74,0.62,0.1343,333
0.74,0.58,0.1343,367
0.76,0.62,0.19399999999999998,466
0.78,0.52,0.2239,584
0.76,0.62,0.2836,653
0.72,0.7,0.2537,257
0.74,0.7,0.2985,183
0.76,0.62,0.2985,197
0.8,0.55,0.3284,237
0.82,0.52,0.3881,239
0.82,0.52,0.4179,238
0.82,0.49,0.3881,256
0.82,0.49,0.4925,393
0.82,0.46,0.4179,781
0.62,0.69,0.19399999999999998,305
0.62,0.69,0.2836,177
0.66,0.65,0.19399999999999998,208
0.7,0.54,0.0,253
0.7,0.51,0.0,289
0.72,0.42,0.1343,252
0.72,0.51,0.1343,275
0.72,0.51,0.1642,398
0.74,0.48,0.0896,839
0.66,0.47,0.2537,311
0.7,0.39,0.3881,220
0.72,0.37,0.2836,218
0.72,0.37,0.19399999999999998,292
0.74,0.35,0.1343,293
0.76,0.31,0.19399999999999998,254
0.76,0.33,0.2985,290
0.76,0.33,0.2836,487
0.76,0.31,0.1642,827
0.64,0.83,0.2239,298
0.66,0.78,0.2836,204
0.7,0.74,0.2836,235
0.7,0.74,0.3582,310
0.72,0.7,0.2985,316
0.72,0.66,0.2836,254
0.72,0.66,0.2836,258
0.74,0.58,0.4478,222
0.7,0.7,0.2537,227
0.62,0.43,0.2836,282
0.64,0.41,0.4627,187
0.64,0.38,0.4925,239
0.64,0.41,0.4478,282
0.64,0.41,0.3582,274
0.62,0.41,0.4925,270
0.66,0.39,0.2985,292
0.66,0.39,0.4627,448
0.64,0.38,0.4478,834
0.52,0.72,0.2537,335
0.52,0.63,0.2985,176
0.56,0.56,0.19399999999999998,227
0.54,0.56,0.2239,247
0.6,0.46,0.1642,267
0.58,0.46,0.1642,276
0.58,0.46,0.1343,272
0.6,0.43,0.19399999999999998,473
0.6,0.43,0.0,850
0.56,0.6,0.0896,303
0.6,0.46,0.0896,203
0.62,0.43,0.0896,226
0.62,0.38,0.0,315
0.62,0.41,0.0896,303
0.64,0.38,0.0,302
0.64,0.38,0.0,300
0.64,0.41,0.1343,452
0.62,0.43,0.1343,724
0.58,0.68,0.0,337
0.6,0.64,0.0896,210
0.66,0.47,0.2239,237
0.7,0.42,0.0,336
0.7,0.37,0.2836,315
0.72,0.37,0.2537,265
0.74,0.3,0.0,333
0.72,0.34,0.2239,466
0.72,0.34,0.2537,869
0.62,0.53,0.1642,382
0.66,0.47,0.2537,249
0.7,0.42,0.2537,264
0.72,0.39,0.3284,369
0.74,0.37,0.2537,416
0.76,0.31,0.3881,373
0.76,0.29,0.2836,397
0.76,0.29,0.2985,523
0.76,0.29,0.19399999999999998,793
0.7,0.65,0.1343,316
0.72,0.62,0.1642,147
0.76,0.48,0.2239,202
0.8,0.43,0.19399999999999998,261
0.8,0.41,0.2985,248
0.82,0.34,0.2836,259
0.8,0.41,0.3582,259
0.8,0.41,0.4179,427
0.8,0.41,0.3582,800
0.64,0.89,0.2836,285
0.64,0.89,0.2836,125
0.66,0.83,0.3582,65
0.66,0.83,0.2537,95
0.66,0.83,0.19399999999999998,59
0.64,0.89,0.2537,60
0.66,0.89,0.19399999999999998,116
0.66,0.89,0.2836,239
0.66,0.89,0.2836,681
0.64,0.69,0.5821,352
0.64,0.65,0.4179,198
0.66,0.54,0.4478,246
0.68,0.44,0.4179,334
0.7,0.45,0.3881,255
0.72,0.37,0.4179,320
0.72,0.32,0.4925,281
0.72,0.3,0.4925,392
0.72,0.32,0.4925,857
0.62,0.61,0.2239,357
0.64,0.65,0.4179,179
0.66,0.57,0.2537,228
0.66,0.61,0.2239,265
0.68,0.57,0.1642,284
0.7,0.54,0.2836,298
0.74,0.48,0.2985,324
0.72,0.51,0.2836,438
0.72,0.48,0.2239,867
0.62,0.65,0.1642,366
0.64,0.57,0.1642,216
0.66,0.5,0.19399999999999998,286
0.7,0.45,0.1642,403
0.7,0.42,0.2537,393
0.72,0.39,0.19399999999999998,376
0.72,0.39,0.19399999999999998,377
0.72,0.37,0.19399999999999998,558
0.74,0.37,0.2836,823
0.54,0.83,0.2239,250
0.54,0.88,0.1045,91
0.54,0.88,0.1642,121
0.56,0.78,0.1343,168
0.58,0.73,0.1343,225
0.58,0.68,0.19399999999999998,219
0.6,0.69,0.19399999999999998,237
0.6,0.73,0.19399999999999998,332
0.6,0.73,0.19399999999999998,723
0.64,0.73,0.0896,328
0.64,0.73,0.0896,180
0.66,0.69,0.1343,230
0.7,0.65,0.0896,292
0.74,0.58,0.1343,272
0.76,0.58,0.1045,227
0.78,0.59,0.1642,259
0.8,0.55,0.2239,334
0.8,0.55,0.19399999999999998,811
0.72,0.74,0.0,316
0.82,0.52,0.1343,167
0.84,0.49,0.19399999999999998,188
0.86,0.47,0.1642,180
0.86,0.44,0.1045,211
0.88,0.39,0.19399999999999998,190
0.9,0.35,0.0,179
0.9,0.35,0.1045,335
0.9,0.37,0.0,691
0.8,0.55,0.19399999999999998,256
0.84,0.49,0.1045,150
0.86,0.41,0.1343,161
0.9,0.35,0.19399999999999998,215
0.9,0.35,0.0,172
0.88,0.37,0.1642,176
0.92,0.33,0.1642,194
0.9,0.35,0.1343,320
0.88,0.37,0.0,615
0.76,0.58,0.2239,333
0.8,0.52,0.3582,185
0.8,0.49,0.1642,236
0.84,0.49,0.1343,254
0.88,0.39,0.2239,300
0.88,0.39,0.2239,263
0.9,0.35,0.3582,284
0.9,0.31,0.2239,380
0.82,0.38,0.1642,646
0.7,0.65,0.19399999999999998,268
0.76,0.55,0.1642,184
0.8,0.43,0.3284,181
0.76,0.45,0.2985,270
0.72,0.51,0.2985,260
0.78,0.43,0.2537,251
0.78,0.38,0.4627,233
0.8,0.31,0.3881,414
0.8,0.24,0.4627,833
0.58,0.46,0.4179,328
0.62,0.41,0.3582,190
0.64,0.36,0.4179,235
0.66,0.34,0.4478,308
0.7,0.3,0.4627,306
0.7,0.3,0.4627,267
0.72,0.28,0.4627,317
0.72,0.26,0.4925,416
0.72,0.28,0.4179,900
0.66,0.41,0.3582,282
0.7,0.37,0.2537,172
0.74,0.3,0.3284,209
0.76,0.29,0.2985,322
0.8,0.27,0.3284,321
0.8,0.24,0.3582,270
0.8,0.26,0.4627,249
0.82,0.24,0.4478,392
0.82,0.24,0.3881,843
0.7,0.54,0.1642,351
0.74,0.48,0.19399999999999998,184
0.8,0.31,0.19399999999999998,211
0.84,0.26,0.2836,276
0.86,0.26,0.2239,236
0.86,0.25,0.3284,254
0.86,0.25,0.3284,219
0.88,0.23,0.19399999999999998,387
0.88,0.22,0.19399999999999998,705
0.76,0.55,0.1642,300
0.9,0.39,0.2985,171
0.9,0.42,0.2836,188
0.92,0.4,0.2537,226
0.94,0.38,0.19399999999999998,239
0.96,0.36,0.2239,233
0.96,0.36,0.0,230
0.96,0.36,0.0,351
0.98,0.34,0.19399999999999998,539
0.78,0.46,0.2537,295
0.8,0.43,0.2537,174
0.84,0.28,0.2985,201
0.84,0.32,0.19399999999999998,257
0.86,0.34,0.2239,236
0.86,0.34,0.2239,230
0.84,0.36,0.19399999999999998,234
0.84,0.36,0.2836,365
0.84,0.32,0.1343,747
0.8,0.49,0.1642,272
0.82,0.43,0.2239,209
0.86,0.34,0.19399999999999998,217
0.88,0.28,0.19399999999999998,272
0.9,0.25,0.1343,283
0.9,0.25,0.19399999999999998,310
0.9,0.24,0.0,401
0.9,0.24,0.19399999999999998,527
0.86,0.3,0.1642,722
0.84,0.49,0.2985,293
0.86,0.44,0.3582,186
0.9,0.35,0.2985,244
0.9,0.35,0.3582,276
0.92,0.33,0.2239,310
0.92,0.33,0.3284,241
0.92,0.33,0.3582,254
0.92,0.33,0.2537,433
0.92,0.35,0.1642,689
0.82,0.36,0.1343,304
0.86,0.3,0.0,210
0.84,0.32,0.0896,233
0.88,0.28,0.1045,331
0.9,0.27,0.1045,293
0.9,0.31,0.1642,275
0.92,0.29,0.19399999999999998,285
0.92,0.29,0.1045,369
0.92,0.29,0.0,576
0.66,0.83,0.1642,363
0.66,0.83,0.19399999999999998,175
0.72,0.62,0.1343,216
0.74,0.58,0.1343,266
0.76,0.55,0.2537,255
0.74,0.55,0.2537,242
0.76,0.45,0.2239,280
0.78,0.4,0.2836,413
0.78,0.4,0.1642,849
0.74,0.66,0.1343,331
0.76,0.62,0.19399999999999998,190
0.8,0.46,0.19399999999999998,249
0.8,0.41,0.1343,272
0.82,0.38,0.19399999999999998,280
0.82,0.38,0.1642,242
0.8,0.41,0.2239,265
0.8,0.43,0.2239,435
0.78,0.49,0.19399999999999998,872
0.7,0.74,0.1343,328
0.72,0.62,0.1343,195
0.76,0.58,0.1343,229
0.78,0.43,0.0,292
0.8,0.42,0.1642,273
0.8,0.41,0.2239,241
0.8,0.41,0.2537,276
0.8,0.38,0.19399999999999998,411
0.8,0.31,0.2239,830
0.72,0.58,0.1045,327
0.74,0.48,0.1642,214
0.76,0.45,0.1045,215
0.78,0.35,0.1343,292
0.8,0.33,0.2239,277
0.78,0.33,0.2239,209
0.8,0.36,0.19399999999999998,271
0.8,0.36,0.19399999999999998,439
0.76,0.43,0.2239,795
0.72,0.51,0.0,414
0.74,0.48,0.0,268
0.76,0.45,0.1343,288
0.76,0.4,0.1045,379
0.8,0.38,0.1343,374
0.8,0.38,0.0,369
0.8,0.36,0.1045,353
0.8,0.36,0.2239,492
0.8,0.36,0.1642,835
0.76,0.62,0.1642,348
0.8,0.59,0.0,186
0.84,0.53,0.2239,182
0.84,0.49,0.1343,237
0.84,0.49,0.2836,239
0.88,0.42,0.1045,212
0.86,0.47,0.2537,237
0.76,0.66,0.5821,386
0.76,0.66,0.5821,755
0.82,0.49,0.2239,320
0.84,0.49,0.19399999999999998,159
0.86,0.47,0.0,206
0.9,0.35,0.0,254
0.92,0.31,0.19399999999999998,221
0.94,0.29,0.2537,214
0.92,0.31,0.1642,244
0.92,0.29,0.1642,381
0.92,0.29,0.0,770
0.82,0.56,0.0,297
0.9,0.42,0.19399999999999998,138
0.9,0.42,0.0,183
0.92,0.37,0.1343,202
0.94,0.33,0.0,203
0.94,0.38,0.3284,170
0.92,0.35,0.3582,194
0.74,0.66,0.2537,224
0.74,0.7,0.2537,370
0.76,0.58,0.2836,318
0.76,0.58,0.19399999999999998,198
0.8,0.55,0.1045,216
0.84,0.49,0.2836,274
0.84,0.47,0.1343,254
0.86,0.44,0.0896,197
0.84,0.47,0.0896,292
0.84,0.47,0.0896,358
0.86,0.41,0.0,771
0.7,0.79,0.1343,373
0.7,0.79,0.1642,233
0.72,0.74,0.19399999999999998,212
0.68,0.83,0.1642,274
0.68,0.83,0.1045,156
0.7,0.84,0.1642,229
0.7,0.84,0.2985,216
0.68,0.83,0.3284,436
0.66,0.89,0.4179,715
0.74,0.74,0.1343,345
0.78,0.62,0.0,200
0.8,0.52,0.1642,198
0.8,0.52,0.1642,314
0.8,0.52,0.1045,240
0.78,0.59,0.1642,271
0.8,0.55,0.19399999999999998,281
0.82,0.52,0.1343,457
0.82,0.52,0.1343,847
0.84,0.53,0.0,339
0.82,0.56,0.2985,218
0.84,0.53,0.3284,201
0.82,0.56,0.2239,229
0.84,0.53,0.2985,273
0.84,0.53,0.2239,244
0.82,0.49,0.2985,285
0.8,0.55,0.2985,455
0.8,0.52,0.3284,869
0.72,0.37,0.2985,342
0.74,0.37,0.0,231
0.76,0.33,0.0,281
0.76,0.33,0.0,310
0.78,0.31,0.1642,312
0.8,0.29,0.1343,247
0.78,0.31,0.0896,317
0.8,0.29,0.1642,484
0.8,0.31,0.0,913
0.72,0.7,0.1343,344
0.74,0.7,0.2239,222
0.8,0.66,0.2239,212
0.84,0.56,0.2537,279
0.86,0.53,0.2985,242
0.9,0.47,0.2537,213
0.92,0.42,0.2985,238
0.94,0.38,0.3881,374
0.9,0.45,0.4179,738
0.82,0.49,0.2836,363
0.84,0.47,0.0,231
0.84,0.47,0.3284,251
0.84,0.49,0.3582,299
0.84,0.47,0.2836,314
0.86,0.47,0.2985,326
0.86,0.41,0.2239,323
0.84,0.47,0.2239,499
0.86,0.41,0.2836,699
0.74,0.7,0.0,293
0.74,0.66,0.2239,189
0.78,0.55,0.1343,215
0.76,0.58,0.1045,278
0.8,0.49,0.1642,226
0.8,0.49,0.2239,254
0.8,0.49,0.2537,236
0.8,0.49,0.2836,425
0.76,0.55,0.3284,827
0.72,0.7,0.1045,333
0.72,0.66,0.0,227
0.76,0.58,0.0,224
0.8,0.46,0.0,248
0.8,0.55,0.2836,288
0.8,0.55,0.2836,260
0.76,0.62,0.1343,144
0.76,0.58,0.2239,402
0.78,0.52,0.2239,820
0.68,0.74,0.0896,350
0.72,0.66,0.0896,236
0.76,0.58,0.0896,234
0.8,0.49,0.1045,284
0.8,0.52,0.1642,280
0.82,0.46,0.1642,263
0.82,0.46,0.1642,295
0.8,0.55,0.2836,479
0.8,0.49,0.1642,837
0.76,0.66,0.1045,343
0.8,0.55,0.0,181
0.82,0.52,0.1045,226
0.84,0.44,0.1343,286
0.86,0.44,0.2239,310
0.86,0.41,0.1343,225
0.78,0.62,0.4627,270
0.82,0.46,0.19399999999999998,406
0.82,0.52,0.2537,865
0.74,0.66,0.1045,396
0.8,0.52,0.19399999999999998,249
0.84,0.49,0.2836,263
0.86,0.5,0.2985,338
0.86,0.47,0.2836,345
0.86,0.44,0.2537,331
0.88,0.42,0.2537,380
0.86,0.41,0.2239,492
0.84,0.53,0.2836,741
0.7,0.79,0.1642,276
0.74,0.7,0.2239,213
0.76,0.66,0.1343,260
0.78,0.55,0.0896,285
0.8,0.49,0.2239,289
0.82,0.46,0.0,287
0.82,0.46,0.1343,274
0.84,0.41,0.1045,451
0.82,0.41,0.0,858
0.7,0.74,0.1343,327
0.74,0.7,0.1343,250
0.76,0.66,0.0896,214
0.8,0.55,0.1343,283
0.8,0.52,0.19399999999999998,253
0.82,0.46,0.0,261
0.8,0.52,0.0,306
0.76,0.66,0.2836,445
0.78,0.62,0.1343,868
0.76,0.66,0.0,341
0.8,0.52,0.1343,214
0.8,0.52,0.0,239
0.8,0.52,0.0,280
0.8,0.52,0.0,313
0.8,0.52,0.2537,236
0.84,0.44,0.19399999999999998,278
0.8,0.49,0.2836,441
0.8,0.55,0.2836,858
0.76,0.66,0.1642,353
0.8,0.55,0.2239,205
0.84,0.44,0.0,260
0.84,0.44,0.1045,277
0.86,0.41,0.1045,281
0.88,0.32,0.2239,247
0.88,0.32,0.2239,267
0.86,0.39,0.2537,417
0.86,0.36,0.2537,810
0.64,0.89,0.0,220
0.66,0.89,0.1045,193
0.68,0.79,0.1343,251
0.74,0.66,0.3582,315
0.76,0.58,0.3582,290
0.76,0.58,0.3582,307
0.8,0.52,0.4478,324
0.78,0.55,0.2985,467
0.8,0.52,0.2836,730
0.74,0.45,0.0,305
0.76,0.4,0.0,199
0.76,0.4,0.0896,245
0.78,0.4,0.19399999999999998,276
0.78,0.4,0.1642,254
0.8,0.33,0.1045,248
0.82,0.34,0.2239,274
0.8,0.36,0.0896,464
0.8,0.36,0.1642,818
0.7,0.74,0.0,402
0.7,0.79,0.1045,208
0.74,0.62,0.0,196
0.78,0.49,0.1343,300
0.8,0.46,0.0896,286
0.82,0.41,0.2239,255
0.82,0.46,0.2239,283
0.82,0.43,0.2239,458
0.76,0.66,0.2537,812
0.72,0.62,0.19399999999999998,367
0.72,0.62,0.19399999999999998,233
0.74,0.58,0.19399999999999998,235
0.74,0.55,0.2239,307
0.78,0.49,0.19399999999999998,294
0.76,0.52,0.2985,255
0.76,0.52,0.2537,266
0.76,0.48,0.19399999999999998,431
0.74,0.55,0.2836,851
0.72,0.54,0.1045,337
0.74,0.48,0.1343,199
0.76,0.37,0.0896,274
0.8,0.33,0.1045,343
0.8,0.31,0.2239,300
